W_C,W_Z,W_X,W_B,Y,RW_X
0.4967141530112327,-0.6784947304872218,0.6708572768446419,-1.6687807142674251,1.8508570090554322,0
-0.13826430117118466,-0.3054994630536529,0.0033974950966485784,-0.8329922865220889,0.30574977394432024,0
0.6476885381006925,-0.5973810610451429,0.1794286151979469,-0.8908952641914358,1.2312966138957737,1
1.5230298564080254,0.11041804694611956,1.8128219672898944,0.1852525024084653,5.955473351550647,0
-0.23415337472333597,1.1971785314619128,-0.979194712511645,1.7092596947653518,-1.950924183789435,1
-0.23413695694918055,-0.7710421571412046,-0.5612291198293449,-0.4239741854553224,-1.5031453785069309,0
1.5792128155073915,1.000820497768414,0.5796689090584876,0.41115809854467134,2.6192331122131325,1
0.7674347291529088,-0.7816720723468876,1.546747987634316,-0.9675282034297138,4.7649418212747685,1
-0.4694743859349521,-0.8476272124968842,-0.5852491329075998,-0.8094394181456009,-1.247245429760102,0
0.5425600435859647,0.8185946183432132,1.6260020609941206,0.6874910561199635,3.150286141566967,1
-0.46341769281246226,0.9219363780076167,-0.06194272955271474,0.7872887650734696,-1.3406576011548919,0
-0.46572975357025687,0.8514099367626543,-0.24168064689474464,-0.009961725564481605,-0.17001611540211914,1
0.24196227156603412,-1.3157974082181412,-0.05115157557446548,-1.8921644837879614,0.37665759545207617,0
-1.913280244657798,-0.46595097807205077,-2.4364552625015077,-0.6674209026416874,-7.74105525535453,0
-1.7249178325130328,0.8229885920033214,-1.4634320455645602,-0.7236242454692597,-5.727432543423455,0
-0.5622875292409727,0.04154184056389461,-0.5980445338774638,0.36186400056882184,-2.5548716870447037,0
-1.0128311203344238,-1.0736928461974642,-1.6824662780770743,-1.760032396052999,-4.981388057808976,0
0.3142473325952739,0.4583179391254417,-0.4441818756588854,0.8017370057580107,0.07021861715799554,1
-0.9080240755212111,-0.7148072589914702,-1.387375940093003,-0.41534925675601525,-4.1446269731583225,0
-1.4123037013352917,1.7945248483922118,-0.5018200887021764,1.5226783268360196,-2.8169536864607663,1
1.465648768921554,1.5448414624182587,2.572287727927206,2.0451156252690277,8.225902183490025,1
-0.22577630048653566,0.6040974263555674,-0.12328172683208075,0.975696098818034,-0.8754669946170615,1
0.06752820468792384,1.3610067047697736,0.14199960280856805,1.2065259693524533,0.5367289629782427,1
-1.4247481862134568,0.0647913501233811,-1.5929083721282173,-0.14608845747246807,-4.820742243108781,0
-0.5443827245251827,0.7654374943750158,-1.0116253986799337,1.3140538872071943,-3.30627670088094,0
0.11092258970986608,1.477720295302075,0.7985121185134881,1.593727215005907,1.8524345356246779,1
-1.1509935774223028,0.2454986817943127,-0.21420538047373483,0.7678472659783838,-1.2187388647677437,0
0.37569801834567196,-0.25518717151428366,-0.07101152457397081,-1.4496742086906522,0.2513987881406585,0
-0.600638689918805,-1.7046219581771158,-0.6420578791311058,-1.6553794096673848,-1.6509005241385244,0
-0.2916937497932768,-0.08313352572149399,-0.5166269001483608,-0.8718380692061805,-1.5413628635915226,0
-0.6017066122293969,0.8234231845623112,-0.8118261496618855,0.8105289308189296,-1.626418709009371,0
1.8522781845089378,0.9456334275676296,2.445232312223869,1.3025435317405716,6.846147956792591,1
-0.013497224737933914,0.5043650657184098,-0.6694779974209948,1.373935138592961,-1.3267237364437485,1
-1.0577109289559,-0.5412990949622398,-0.8244760834877468,-1.0103824591808328,-3.9749459079822884,0
0.822544912103189,-1.9768215689475905,1.1866639657561218,-2.239673971598582,3.2567068915265804,0
-1.2208436499710222,-0.4952150980047351,-1.2919192367719319,-0.5429815515425039,-4.768513341147994,0
0.2088635950047554,-0.3043448710539514,0.6553975084981418,-0.7916104217848967,1.4906122559364896,0
